"37836561","67","40648","2013-05-15","1","2013-05-15 06:03:35","2013-03-31 02:56:56","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"37851681","70","44531","2013-05-15","1","2013-05-15 23:14:57","2013-03-31 02:43:01","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"37923727",NULL,NULL,NULL,"1",NULL,"2013-06-07 21:52:31","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"37963124","2","10","2013-05-08","1","2013-05-08 20:33:20","2013-05-08 20:32:07","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"38013589","40","10321","2013-05-02","1","2013-05-02 02:52:06","2013-03-22 12:25:25","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"38074089",NULL,NULL,"2013-04-05","1","2013-04-05 06:41:41","2013-04-04 21:19:43","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"38301230",NULL,NULL,"2013-03-31","1","2013-03-31 13:49:33","2013-03-24 14:14:21","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"38496729","3","30","2013-05-08","1","2013-05-08 20:28:18","2013-05-08 20:26:56","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"38849669","20","1568","2014-01-15","1","2014-01-15 15:21:45","2013-03-31 10:40:47","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"39406225",NULL,NULL,"2013-03-24","1","2013-03-24 17:07:28","2013-03-24 17:03:34","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
"39414573",NULL,NULL,"2013-03-29","1","2013-03-29 14:57:54","2013-03-29 14:55:36","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"39539371",NULL,NULL,NULL,"1",NULL,"2013-05-09 23:24:34","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"39606592",NULL,NULL,NULL,"1",NULL,"2013-05-12 10:46:23","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"39862335",NULL,NULL,"2013-04-26","1","2013-04-26 11:47:21","2013-04-26 11:45:07","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
"40147569",NULL,NULL,NULL,"1",NULL,"2013-05-14 14:54:24","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
"40340427",NULL,NULL,NULL,"1",NULL,"2013-05-09 22:56:55","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"40600475",NULL,NULL,"2013-04-11","1","2013-04-11 19:35:16","2013-04-11 19:34:16","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"40750841",NULL,NULL,NULL,"1",NULL,"2013-05-10 20:13:46","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"40968744",NULL,NULL,NULL,"1",NULL,"2013-05-08 17:57:16","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"41036708","3","41","2014-02-15","1","2014-02-15 05:15:03","2013-11-07 03:34:53","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
"41225244","2","10","2013-05-12","1","2013-05-12 13:00:04","2013-05-12 12:58:23","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
